raceId,driverId,lapNumber,compound
2025_R07,LAW,3.0,MEDIUM
2025_R07,LAW,4.0,MEDIUM
2025_R07,LAW,5.0,MEDIUM
2025_R07,LAW,6.0,MEDIUM
2025_R07,LAW,7.0,MEDIUM
2025_R07,LAW,8.0,MEDIUM
2025_R07,LAW,9.0,MEDIUM
2025_R07,LAW,10.0,MEDIUM
2025_R07,LAW,11.0,HARD
2025_R07,LAW,12.0,HARD
2025_R07,LAW,13.0,HARD
2025_R07,LAW,14.0,HARD
2025_R07,LAW,15.0,HARD
2025_R07,LAW,16.0,HARD
2025_R07,LAW,17.0,HARD
2025_R07,LAW,18.0,HARD
2025_R07,LAW,19.0,HARD
2025_R07,LAW,20.0,HARD
2025_R07,LAW,21.0,HARD
2025_R07,LAW,22.0,HARD
2025_R07,LAW,23.0,HARD
2025_R07,LAW,24.0,HARD
2025_R07,LAW,25.0,HARD
2025_R07,LAW,26.0,HARD
2025_R07,LAW,27.0,HARD
2025_R07,LAW,28.0,HARD
2025_R07,LAW,29.0,HARD
2025_R07,LAW,30.0,HARD
2025_R07,LAW,31.0,HARD
2025_R07,LAW,32.0,HARD
2025_R07,LAW,33.0,HARD
2025_R07,LAW,34.0,HARD
2025_R07,LAW,35.0,HARD
2025_R07,LAW,36.0,HARD
2025_R07,LAW,37.0,HARD
2025_R07,LAW,38.0,HARD
2025_R07,LAW,39.0,HARD
2025_R07,LAW,40.0,HARD
2025_R07,LAW,41.0,HARD
2025_R07,LAW,42.0,HARD
2025_R07,LAW,43.0,HARD
2025_R07,LAW,44.0,HARD
2025_R07,LAW,45.0,HARD
2025_R07,LAW,46.0,HARD
2025_R07,LAW,47.0,HARD
2025_R07,LAW,48.0,HARD
2025_R07,LAW,49.0,HARD
2025_R07,LAW,50.0,HARD
2025_R07,LAW,51.0,HARD
2025_R07,LAW,52.0,HARD
2025_R07,LAW,53.0,HARD
2025_R07,LAW,54.0,HARD
2025_R07,LAW,55.0,HARD
2025_R07,LAW,56.0,HARD
2025_R07,LAW,57.0,HARD
2025_R07,LAW,58.0,HARD
2025_R07,LAW,59.0,HARD
2025_R07,LAW,60.0,HARD
2025_R07,LAW,61.0,HARD
2025_R07,LAW,62.0,HARD
2025_R07,LAW,63.0,HARD
2025_R07,OCO,1.0,MEDIUM
2025_R07,OCO,2.0,HARD
2025_R07,OCO,3.0,HARD
2025_R07,OCO,4.0,HARD
2025_R07,OCO,5.0,HARD
2025_R07,OCO,6.0,HARD
2025_R07,OCO,7.0,HARD
2025_R07,OCO,8.0,HARD
2025_R07,OCO,9.0,HARD
2025_R07,OCO,10.0,HARD
2025_R07,OCO,11.0,HARD
2025_R07,OCO,12.0,HARD
2025_R07,OCO,13.0,HARD
2025_R07,OCO,14.0,HARD
2025_R07,OCO,15.0,HARD
2025_R07,OCO,16.0,HARD
2025_R07,OCO,17.0,HARD
2025_R07,OCO,18.0,HARD
2025_R07,OCO,19.0,HARD
2025_R07,OCO,20.0,HARD
2025_R07,OCO,21.0,HARD
2025_R07,OCO,22.0,HARD
2025_R07,OCO,23.0,HARD
2025_R07,OCO,24.0,HARD
2025_R07,OCO,25.0,HARD
2025_R07,OCO,26.0,HARD
2025_R07,OCO,27.0,HARD
2025_R07,OCO,28.0,HARD
2025_R07,NOR,1.0,MEDIUM
2025_R07,NOR,2.0,MEDIUM
2025_R07,NOR,3.0,MEDIUM
2025_R07,NOR,4.0,MEDIUM
2025_R07,NOR,5.0,MEDIUM
2025_R07,NOR,6.0,MEDIUM
2025_R07,NOR,7.0,MEDIUM
2025_R07,NOR,8.0,MEDIUM
2025_R07,NOR,9.0,MEDIUM
2025_R07,NOR,10.0,MEDIUM
2025_R07,NOR,11.0,MEDIUM
2025_R07,NOR,12.0,MEDIUM
2025_R07,NOR,13.0,MEDIUM
2025_R07,NOR,14.0,MEDIUM
2025_R07,NOR,15.0,MEDIUM
2025_R07,NOR,16.0,MEDIUM
2025_R07,NOR,17.0,MEDIUM
2025_R07,NOR,18.0,MEDIUM
2025_R07,NOR,19.0,MEDIUM
2025_R07,NOR,20.0,MEDIUM
2025_R07,NOR,21.0,MEDIUM
2025_R07,NOR,22.0,MEDIUM
2025_R07,NOR,23.0,MEDIUM
2025_R07,NOR,24.0,MEDIUM
2025_R07,NOR,25.0,MEDIUM
2025_R07,NOR,26.0,MEDIUM
2025_R07,NOR,27.0,MEDIUM
2025_R07,NOR,28.0,MEDIUM
2025_R07,NOR,29.0,HARD
2025_R07,NOR,30.0,HARD
2025_R07,NOR,31.0,HARD
2025_R07,NOR,32.0,HARD
2025_R07,NOR,33.0,HARD
2025_R07,NOR,34.0,HARD
2025_R07,NOR,35.0,HARD
2025_R07,NOR,36.0,HARD
2025_R07,NOR,37.0,HARD
2025_R07,NOR,38.0,HARD
2025_R07,NOR,39.0,HARD
2025_R07,NOR,40.0,HARD
2025_R07,NOR,41.0,HARD
2025_R07,NOR,42.0,HARD
2025_R07,NOR,43.0,HARD
2025_R07,NOR,44.0,HARD
2025_R07,NOR,45.0,HARD
2025_R07,NOR,46.0,HARD
2025_R07,NOR,47.0,HARD
2025_R07,NOR,48.0,HARD
2025_R07,NOR,49.0,HARD
2025_R07,NOR,50.0,HARD
2025_R07,NOR,51.0,HARD
2025_R07,NOR,52.0,HARD
2025_R07,NOR,53.0,HARD
2025_R07,NOR,54.0,HARD
2025_R07,NOR,55.0,HARD
2025_R07,NOR,56.0,HARD
2025_R07,NOR,57.0,HARD
2025_R07,NOR,58.0,HARD
2025_R07,NOR,59.0,HARD
2025_R07,NOR,60.0,HARD
2025_R07,NOR,61.0,HARD
2025_R07,NOR,62.0,HARD
2025_R07,NOR,63.0,HARD
2025_R07,COL,1.0,MEDIUM
2025_R07,COL,2.0,MEDIUM
2025_R07,COL,3.0,MEDIUM
2025_R07,COL,4.0,MEDIUM
2025_R07,COL,5.0,MEDIUM
2025_R07,COL,6.0,MEDIUM
2025_R07,COL,7.0,MEDIUM
2025_R07,COL,8.0,MEDIUM
2025_R07,COL,9.0,MEDIUM
2025_R07,COL,10.0,MEDIUM
2025_R07,COL,11.0,MEDIUM
2025_R07,COL,12.0,MEDIUM
2025_R07,COL,13.0,MEDIUM
2025_R07,COL,14.0,MEDIUM
2025_R07,COL,15.0,MEDIUM
2025_R07,COL,16.0,MEDIUM
2025_R07,COL,17.0,MEDIUM
2025_R07,COL,18.0,MEDIUM
2025_R07,COL,19.0,MEDIUM
2025_R07,COL,20.0,MEDIUM
2025_R07,COL,21.0,MEDIUM
2025_R07,COL,22.0,MEDIUM
2025_R07,COL,23.0,HARD
2025_R07,COL,24.0,HARD
2025_R07,COL,25.0,HARD
2025_R07,COL,26.0,HARD
2025_R07,COL,27.0,HARD
2025_R07,COL,28.0,HARD
2025_R07,COL,29.0,HARD
2025_R07,COL,30.0,HARD
2025_R07,COL,31.0,HARD
2025_R07,COL,32.0,HARD
2025_R07,COL,33.0,HARD
2025_R07,COL,34.0,HARD
2025_R07,COL,35.0,HARD
2025_R07,COL,36.0,HARD
2025_R07,COL,37.0,HARD
2025_R07,COL,38.0,HARD
2025_R07,COL,39.0,HARD
2025_R07,COL,40.0,HARD
2025_R07,COL,41.0,HARD
2025_R07,COL,42.0,HARD
2025_R07,COL,43.0,HARD
2025_R07,COL,44.0,HARD
2025_R07,COL,45.0,HARD
2025_R07,COL,46.0,HARD
2025_R07,COL,47.0,HARD
2025_R07,COL,48.0,HARD
2025_R07,COL,49.0,HARD
2025_R07,COL,50.0,HARD
2025_R07,COL,51.0,HARD
2025_R07,COL,52.0,HARD
2025_R07,COL,53.0,HARD
2025_R07,COL,54.0,HARD
2025_R07,COL,55.0,HARD
2025_R07,COL,56.0,HARD
2025_R07,COL,57.0,HARD
2025_R07,COL,58.0,HARD
2025_R07,COL,59.0,HARD
2025_R07,COL,60.0,HARD
2025_R07,COL,61.0,HARD
2025_R07,COL,62.0,HARD
2025_R07,COL,63.0,HARD
2025_R07,HAM,1.0,HARD
2025_R07,HAM,2.0,HARD
2025_R07,HAM,3.0,HARD
2025_R07,HAM,4.0,HARD
2025_R07,HAM,5.0,HARD
2025_R07,HAM,6.0,HARD
2025_R07,HAM,7.0,HARD
2025_R07,HAM,8.0,HARD
2025_R07,HAM,9.0,HARD
2025_R07,HAM,10.0,HARD
2025_R07,HAM,11.0,HARD
2025_R07,HAM,12.0,HARD
2025_R07,HAM,13.0,HARD
2025_R07,HAM,14.0,HARD
2025_R07,HAM,15.0,HARD
2025_R07,HAM,16.0,HARD
2025_R07,HAM,17.0,HARD
2025_R07,HAM,18.0,HARD
2025_R07,HAM,19.0,HARD
2025_R07,HAM,20.0,HARD
2025_R07,HAM,21.0,HARD
2025_R07,HAM,22.0,HARD
2025_R07,HAM,23.0,HARD
2025_R07,HAM,24.0,HARD
2025_R07,HAM,25.0,HARD
2025_R07,HAM,26.0,HARD
2025_R07,HAM,27.0,HARD
2025_R07,HAM,28.0,HARD
2025_R07,HAM,29.0,HARD
2025_R07,HAM,30.0,MEDIUM
2025_R07,HAM,31.0,MEDIUM
2025_R07,HAM,32.0,MEDIUM
2025_R07,HAM,33.0,MEDIUM
2025_R07,HAM,34.0,MEDIUM
2025_R07,HAM,35.0,MEDIUM
2025_R07,HAM,36.0,MEDIUM
2025_R07,HAM,37.0,MEDIUM
2025_R07,HAM,38.0,MEDIUM
2025_R07,HAM,39.0,MEDIUM
2025_R07,HAM,40.0,MEDIUM
2025_R07,HAM,41.0,MEDIUM
2025_R07,HAM,42.0,MEDIUM
2025_R07,HAM,43.0,MEDIUM
2025_R07,HAM,44.0,MEDIUM
2025_R07,HAM,45.0,MEDIUM
2025_R07,HAM,46.0,MEDIUM
2025_R07,HAM,47.0,HARD
2025_R07,HAM,48.0,HARD
2025_R07,HAM,49.0,HARD
2025_R07,HAM,50.0,HARD
2025_R07,HAM,51.0,HARD
2025_R07,HAM,52.0,HARD
2025_R07,HAM,53.0,HARD
2025_R07,HAM,54.0,HARD
2025_R07,HAM,55.0,HARD
2025_R07,HAM,56.0,HARD
2025_R07,HAM,57.0,HARD
2025_R07,HAM,58.0,HARD
2025_R07,HAM,59.0,HARD
2025_R07,HAM,60.0,HARD
2025_R07,HAM,61.0,HARD
2025_R07,HAM,62.0,HARD
2025_R07,HAM,63.0,HARD
2025_R07,BOR,1.0,MEDIUM
2025_R07,BOR,2.0,MEDIUM
2025_R07,BOR,3.0,MEDIUM
2025_R07,BOR,4.0,MEDIUM
2025_R07,BOR,5.0,MEDIUM
2025_R07,BOR,6.0,MEDIUM
2025_R07,BOR,7.0,MEDIUM
2025_R07,BOR,8.0,MEDIUM
2025_R07,BOR,9.0,MEDIUM
2025_R07,BOR,10.0,MEDIUM
2025_R07,BOR,11.0,MEDIUM
2025_R07,BOR,12.0,MEDIUM
2025_R07,BOR,13.0,HARD
2025_R07,BOR,14.0,HARD
2025_R07,BOR,15.0,HARD
2025_R07,BOR,16.0,HARD
2025_R07,BOR,17.0,HARD
2025_R07,BOR,18.0,HARD
2025_R07,BOR,19.0,HARD
2025_R07,BOR,20.0,HARD
2025_R07,BOR,21.0,HARD
2025_R07,BOR,22.0,HARD
2025_R07,BOR,23.0,HARD
2025_R07,BOR,24.0,HARD
2025_R07,BOR,25.0,HARD
2025_R07,BOR,26.0,HARD
2025_R07,BOR,27.0,HARD
2025_R07,BOR,28.0,HARD
2025_R07,BOR,29.0,HARD
2025_R07,BOR,30.0,HARD
2025_R07,BOR,31.0,HARD
2025_R07,BOR,32.0,HARD
2025_R07,BOR,33.0,HARD
2025_R07,BOR,34.0,HARD
2025_R07,BOR,35.0,HARD
2025_R07,BOR,36.0,HARD
2025_R07,BOR,37.0,HARD
2025_R07,BOR,38.0,HARD
2025_R07,BOR,39.0,HARD
2025_R07,BOR,40.0,HARD
2025_R07,BOR,41.0,HARD
2025_R07,BOR,42.0,HARD
2025_R07,BOR,43.0,HARD
2025_R07,BOR,44.0,HARD
2025_R07,BOR,45.0,HARD
2025_R07,BOR,46.0,HARD
2025_R07,BOR,47.0,MEDIUM
2025_R07,BOR,48.0,MEDIUM
2025_R07,BOR,49.0,MEDIUM
2025_R07,BOR,50.0,MEDIUM
2025_R07,BOR,51.0,MEDIUM
2025_R07,BOR,52.0,MEDIUM
2025_R07,BOR,53.0,MEDIUM
2025_R07,BOR,54.0,MEDIUM
2025_R07,BOR,55.0,MEDIUM
2025_R07,BOR,56.0,MEDIUM
2025_R07,BOR,57.0,MEDIUM
2025_R07,BOR,58.0,MEDIUM
2025_R07,BOR,59.0,MEDIUM
2025_R07,BOR,60.0,MEDIUM
2025_R07,BOR,61.0,MEDIUM
2025_R07,BOR,62.0,MEDIUM
2025_R07,BOR,63.0,MEDIUM
2025_R07,SAI,1.0,MEDIUM
2025_R07,SAI,2.0,MEDIUM
2025_R07,SAI,3.0,MEDIUM
2025_R07,SAI,4.0,MEDIUM
2025_R07,SAI,5.0,MEDIUM
2025_R07,SAI,6.0,MEDIUM
2025_R07,SAI,7.0,MEDIUM
2025_R07,SAI,8.0,MEDIUM
2025_R07,SAI,9.0,MEDIUM
2025_R07,SAI,10.0,MEDIUM
2025_R07,SAI,11.0,MEDIUM
2025_R07,SAI,12.0,HARD
2025_R07,SAI,13.0,HARD
2025_R07,SAI,14.0,HARD
2025_R07,SAI,15.0,HARD
2025_R07,SAI,16.0,HARD
2025_R07,SAI,17.0,HARD
2025_R07,SAI,18.0,HARD
2025_R07,SAI,19.0,HARD
2025_R07,SAI,20.0,HARD
2025_R07,SAI,21.0,HARD
2025_R07,SAI,22.0,HARD
2025_R07,SAI,23.0,HARD
2025_R07,SAI,24.0,HARD
2025_R07,SAI,25.0,HARD
2025_R07,SAI,26.0,HARD
2025_R07,SAI,27.0,HARD
2025_R07,SAI,28.0,HARD
2025_R07,SAI,29.0,HARD
2025_R07,SAI,30.0,HARD
2025_R07,SAI,31.0,HARD
2025_R07,SAI,32.0,HARD
2025_R07,SAI,33.0,HARD
2025_R07,SAI,34.0,HARD
2025_R07,SAI,35.0,HARD
2025_R07,SAI,36.0,HARD
2025_R07,SAI,37.0,HARD
2025_R07,SAI,38.0,HARD
2025_R07,SAI,39.0,HARD
2025_R07,SAI,40.0,HARD
2025_R07,SAI,41.0,HARD
2025_R07,SAI,42.0,HARD
2025_R07,SAI,43.0,HARD
2025_R07,SAI,44.0,HARD
2025_R07,SAI,45.0,HARD
2025_R07,SAI,46.0,HARD
2025_R07,SAI,47.0,HARD
2025_R07,SAI,48.0,HARD
2025_R07,SAI,49.0,HARD
2025_R07,SAI,50.0,HARD
2025_R07,SAI,51.0,HARD
2025_R07,SAI,52.0,HARD
2025_R07,SAI,53.0,HARD
2025_R07,SAI,54.0,HARD
2025_R07,SAI,55.0,HARD
2025_R07,SAI,56.0,HARD
2025_R07,SAI,57.0,HARD
2025_R07,SAI,58.0,HARD
2025_R07,SAI,59.0,HARD
2025_R07,SAI,60.0,HARD
2025_R07,SAI,61.0,HARD
2025_R07,SAI,62.0,HARD
2025_R07,SAI,63.0,HARD
2025_R07,HAD,1.0,MEDIUM
2025_R07,HAD,2.0,MEDIUM
2025_R07,HAD,3.0,MEDIUM
2025_R07,HAD,4.0,MEDIUM
2025_R07,HAD,5.0,MEDIUM
2025_R07,HAD,6.0,MEDIUM
2025_R07,HAD,7.0,MEDIUM
2025_R07,HAD,8.0,MEDIUM
2025_R07,HAD,9.0,MEDIUM
2025_R07,HAD,10.0,MEDIUM
2025_R07,HAD,11.0,MEDIUM
2025_R07,HAD,12.0,MEDIUM
2025_R07,HAD,13.0,MEDIUM
2025_R07,HAD,14.0,MEDIUM
2025_R07,HAD,15.0,MEDIUM
2025_R07,HAD,16.0,MEDIUM
2025_R07,HAD,17.0,MEDIUM
2025_R07,HAD,18.0,MEDIUM
2025_R07,HAD,19.0,MEDIUM
2025_R07,HAD,20.0,MEDIUM
2025_R07,HAD,21.0,MEDIUM
2025_R07,HAD,22.0,MEDIUM
2025_R07,HAD,23.0,MEDIUM
2025_R07,HAD,24.0,MEDIUM
2025_R07,HAD,25.0,MEDIUM
2025_R07,HAD,26.0,MEDIUM
2025_R07,HAD,27.0,MEDIUM
2025_R07,HAD,28.0,MEDIUM
2025_R07,HAD,29.0,MEDIUM
2025_R07,HAD,30.0,HARD
2025_R07,HAD,31.0,HARD
2025_R07,HAD,32.0,HARD
2025_R07,HAD,33.0,HARD
2025_R07,HAD,34.0,HARD
2025_R07,HAD,35.0,HARD
2025_R07,HAD,36.0,HARD
2025_R07,HAD,37.0,HARD
2025_R07,HAD,38.0,HARD
2025_R07,HAD,39.0,HARD
2025_R07,HAD,40.0,HARD
2025_R07,HAD,41.0,HARD
2025_R07,HAD,42.0,HARD
2025_R07,HAD,43.0,HARD
2025_R07,HAD,44.0,HARD
2025_R07,HAD,45.0,HARD
2025_R07,HAD,46.0,HARD
2025_R07,HAD,47.0,HARD
2025_R07,HAD,48.0,HARD
2025_R07,HAD,49.0,HARD
2025_R07,HAD,50.0,HARD
2025_R07,HAD,51.0,HARD
2025_R07,HAD,52.0,HARD
2025_R07,HAD,53.0,HARD
2025_R07,HAD,54.0,HARD
2025_R07,HAD,55.0,HARD
2025_R07,HAD,56.0,HARD
2025_R07,HAD,57.0,HARD
2025_R07,HAD,58.0,HARD
2025_R07,HAD,59.0,HARD
2025_R07,HAD,60.0,HARD
2025_R07,HAD,61.0,HARD
2025_R07,HAD,62.0,HARD
2025_R07,HAD,63.0,HARD
2025_R07,RUS,1.0,MEDIUM
2025_R07,RUS,2.0,MEDIUM
2025_R07,RUS,3.0,MEDIUM
2025_R07,RUS,4.0,MEDIUM
2025_R07,RUS,5.0,MEDIUM
2025_R07,RUS,6.0,MEDIUM
2025_R07,RUS,7.0,MEDIUM
2025_R07,RUS,8.0,MEDIUM
2025_R07,RUS,9.0,MEDIUM
2025_R07,RUS,10.0,MEDIUM
2025_R07,RUS,11.0,MEDIUM
2025_R07,RUS,12.0,HARD
2025_R07,RUS,13.0,HARD
2025_R07,RUS,14.0,HARD
2025_R07,RUS,15.0,HARD
2025_R07,RUS,16.0,HARD
2025_R07,RUS,17.0,HARD
2025_R07,RUS,18.0,HARD
2025_R07,RUS,19.0,HARD
2025_R07,RUS,20.0,HARD
2025_R07,RUS,21.0,HARD
2025_R07,RUS,22.0,HARD
2025_R07,RUS,23.0,HARD
2025_R07,RUS,24.0,HARD
2025_R07,RUS,25.0,HARD
2025_R07,RUS,26.0,HARD
2025_R07,RUS,27.0,HARD
2025_R07,RUS,28.0,HARD
2025_R07,RUS,29.0,HARD
2025_R07,RUS,30.0,HARD
2025_R07,RUS,31.0,HARD
2025_R07,RUS,32.0,HARD
2025_R07,RUS,33.0,HARD
2025_R07,RUS,34.0,HARD
2025_R07,RUS,35.0,HARD
2025_R07,RUS,36.0,HARD
2025_R07,RUS,37.0,HARD
2025_R07,RUS,38.0,HARD
2025_R07,RUS,39.0,HARD
2025_R07,RUS,40.0,HARD
2025_R07,RUS,41.0,HARD
2025_R07,RUS,42.0,HARD
2025_R07,RUS,43.0,HARD
2025_R07,RUS,44.0,HARD
2025_R07,RUS,45.0,HARD
2025_R07,RUS,46.0,HARD
2025_R07,RUS,47.0,HARD
2025_R07,RUS,48.0,HARD
2025_R07,RUS,49.0,HARD
2025_R07,RUS,50.0,HARD
2025_R07,RUS,51.0,HARD
2025_R07,RUS,52.0,HARD
2025_R07,RUS,53.0,HARD
2025_R07,RUS,54.0,HARD
2025_R07,RUS,55.0,HARD
2025_R07,RUS,56.0,HARD
2025_R07,RUS,57.0,HARD
2025_R07,RUS,58.0,HARD
2025_R07,RUS,59.0,HARD
2025_R07,RUS,60.0,HARD
2025_R07,RUS,61.0,HARD
2025_R07,RUS,62.0,HARD
2025_R07,RUS,63.0,HARD
2025_R07,PIA,1.0,MEDIUM
2025_R07,PIA,2.0,MEDIUM
2025_R07,PIA,3.0,MEDIUM
2025_R07,PIA,4.0,MEDIUM
2025_R07,PIA,5.0,MEDIUM
2025_R07,PIA,6.0,MEDIUM
2025_R07,PIA,7.0,MEDIUM
2025_R07,PIA,8.0,MEDIUM
2025_R07,PIA,9.0,MEDIUM
2025_R07,PIA,10.0,MEDIUM
2025_R07,PIA,11.0,MEDIUM
2025_R07,PIA,12.0,MEDIUM
2025_R07,PIA,13.0,MEDIUM
2025_R07,PIA,14.0,HARD
2025_R07,PIA,15.0,HARD
2025_R07,PIA,16.0,HARD
2025_R07,PIA,17.0,HARD
2025_R07,PIA,18.0,HARD
2025_R07,PIA,19.0,HARD
2025_R07,PIA,20.0,HARD
2025_R07,PIA,21.0,HARD
2025_R07,PIA,22.0,HARD
2025_R07,PIA,23.0,HARD
2025_R07,PIA,24.0,HARD
2025_R07,PIA,25.0,HARD
2025_R07,PIA,26.0,HARD
2025_R07,PIA,27.0,HARD
2025_R07,PIA,28.0,HARD
2025_R07,PIA,29.0,HARD
2025_R07,PIA,30.0,HARD
2025_R07,PIA,31.0,HARD
2025_R07,PIA,32.0,HARD
2025_R07,PIA,33.0,HARD
2025_R07,PIA,34.0,HARD
2025_R07,PIA,35.0,HARD
2025_R07,PIA,36.0,HARD
2025_R07,PIA,37.0,HARD
2025_R07,PIA,38.0,HARD
2025_R07,PIA,39.0,HARD
2025_R07,PIA,40.0,HARD
2025_R07,PIA,41.0,HARD
2025_R07,PIA,42.0,HARD
2025_R07,PIA,43.0,HARD
2025_R07,PIA,44.0,HARD
2025_R07,PIA,45.0,HARD
2025_R07,PIA,46.0,HARD
2025_R07,PIA,47.0,HARD
2025_R07,PIA,48.0,HARD
2025_R07,PIA,49.0,HARD
2025_R07,PIA,50.0,HARD
2025_R07,PIA,51.0,HARD
2025_R07,PIA,52.0,HARD
2025_R07,PIA,53.0,HARD
2025_R07,PIA,54.0,HARD
2025_R07,PIA,55.0,HARD
2025_R07,PIA,56.0,HARD
2025_R07,PIA,57.0,HARD
2025_R07,PIA,58.0,HARD
2025_R07,PIA,59.0,HARD
2025_R07,PIA,60.0,HARD
2025_R07,PIA,61.0,HARD
2025_R07,PIA,62.0,HARD
2025_R07,PIA,63.0,HARD
2025_R07,BEA,1.0,HARD
2025_R07,BEA,2.0,HARD
2025_R07,BEA,3.0,HARD
2025_R07,BEA,4.0,HARD
2025_R07,BEA,5.0,HARD
2025_R07,BEA,6.0,HARD
2025_R07,BEA,7.0,HARD
2025_R07,BEA,8.0,HARD
2025_R07,BEA,9.0,HARD
2025_R07,BEA,10.0,HARD
2025_R07,BEA,11.0,HARD
2025_R07,BEA,12.0,HARD
2025_R07,BEA,13.0,HARD
2025_R07,BEA,14.0,HARD
2025_R07,BEA,15.0,HARD
2025_R07,BEA,16.0,HARD
2025_R07,BEA,17.0,HARD
2025_R07,BEA,18.0,HARD
2025_R07,BEA,19.0,HARD
2025_R07,BEA,20.0,HARD
2025_R07,BEA,21.0,HARD
2025_R07,BEA,22.0,HARD
2025_R07,BEA,23.0,HARD
2025_R07,BEA,24.0,HARD
2025_R07,BEA,25.0,HARD
2025_R07,BEA,26.0,HARD
2025_R07,BEA,27.0,HARD
2025_R07,BEA,28.0,HARD
2025_R07,BEA,29.0,HARD
2025_R07,BEA,30.0,MEDIUM
2025_R07,BEA,31.0,MEDIUM
2025_R07,BEA,32.0,HARD
2025_R07,BEA,33.0,HARD
2025_R07,BEA,34.0,HARD
2025_R07,BEA,35.0,HARD
2025_R07,BEA,36.0,HARD
2025_R07,BEA,37.0,HARD
2025_R07,BEA,38.0,HARD
2025_R07,BEA,39.0,HARD
2025_R07,BEA,40.0,HARD
2025_R07,BEA,41.0,HARD
2025_R07,BEA,42.0,HARD
2025_R07,BEA,43.0,HARD
2025_R07,BEA,44.0,HARD
2025_R07,BEA,45.0,HARD
2025_R07,BEA,46.0,HARD
2025_R07,BEA,47.0,HARD
2025_R07,BEA,48.0,HARD
2025_R07,BEA,49.0,HARD
2025_R07,BEA,50.0,HARD
2025_R07,BEA,51.0,HARD
2025_R07,BEA,52.0,HARD
2025_R07,BEA,53.0,HARD
2025_R07,BEA,54.0,HARD
2025_R07,BEA,55.0,HARD
2025_R07,BEA,56.0,HARD
2025_R07,BEA,57.0,HARD
2025_R07,BEA,58.0,HARD
2025_R07,BEA,59.0,HARD
2025_R07,BEA,60.0,HARD
2025_R07,BEA,61.0,HARD
2025_R07,BEA,62.0,HARD
2025_R07,BEA,63.0,HARD
2025_R08,VER,1.0,HARD
2025_R08,VER,2.0,HARD
2025_R08,VER,3.0,HARD
2025_R08,VER,4.0,HARD
2025_R08,VER,5.0,HARD
2025_R08,VER,6.0,HARD
2025_R08,VER,7.0,HARD
2025_R08,VER,8.0,HARD
2025_R08,VER,9.0,HARD
2025_R08,VER,10.0,HARD
2025_R08,VER,11.0,HARD
2025_R08,VER,12.0,HARD
2025_R08,VER,13.0,HARD
2025_R08,VER,14.0,HARD
2025_R08,VER,15.0,HARD
2025_R08,VER,16.0,HARD
2025_R08,VER,17.0,HARD
2025_R08,VER,18.0,HARD
2025_R08,VER,19.0,HARD
2025_R08,VER,20.0,HARD
2025_R08,VER,21.0,HARD
2025_R08,VER,22.0,HARD
2025_R08,VER,23.0,HARD
2025_R08,VER,24.0,HARD
2025_R08,VER,25.0,HARD
2025_R08,VER,26.0,HARD
2025_R08,VER,27.0,HARD
2025_R08,VER,28.0,HARD
2025_R08,VER,29.0,MEDIUM
2025_R08,VER,30.0,MEDIUM
2025_R08,VER,31.0,MEDIUM
2025_R08,VER,32.0,MEDIUM
2025_R08,VER,33.0,MEDIUM
2025_R08,VER,34.0,MEDIUM
2025_R08,VER,35.0,MEDIUM
2025_R08,VER,36.0,MEDIUM
2025_R08,VER,37.0,MEDIUM
2025_R08,VER,38.0,MEDIUM
2025_R08,VER,39.0,MEDIUM
2025_R08,VER,40.0,MEDIUM
2025_R08,VER,41.0,MEDIUM
2025_R08,VER,42.0,MEDIUM
2025_R08,VER,43.0,MEDIUM
2025_R08,VER,44.0,MEDIUM
2025_R08,VER,45.0,MEDIUM
2025_R08,VER,46.0,MEDIUM
2025_R08,VER,47.0,MEDIUM
2025_R08,VER,48.0,MEDIUM
2025_R08,VER,49.0,MEDIUM
2025_R08,VER,50.0,MEDIUM
2025_R08,VER,51.0,MEDIUM
2025_R08,VER,52.0,MEDIUM
2025_R08,VER,53.0,MEDIUM
2025_R08,VER,54.0,MEDIUM
2025_R08,VER,55.0,MEDIUM
2025_R08,VER,56.0,MEDIUM
2025_R08,VER,57.0,MEDIUM
2025_R08,VER,58.0,MEDIUM
2025_R08,VER,59.0,MEDIUM
2025_R08,VER,60.0,MEDIUM
2025_R08,VER,61.0,MEDIUM
2025_R08,VER,62.0,MEDIUM
2025_R08,VER,63.0,MEDIUM
2025_R08,VER,64.0,MEDIUM
2025_R08,VER,65.0,MEDIUM
2025_R08,VER,66.0,MEDIUM
2025_R08,VER,67.0,MEDIUM
2025_R08,VER,68.0,MEDIUM
2025_R08,VER,69.0,MEDIUM
2025_R08,VER,70.0,MEDIUM
2025_R08,VER,71.0,MEDIUM
2025_R08,VER,72.0,MEDIUM
2025_R08,VER,73.0,MEDIUM
2025_R08,VER,74.0,MEDIUM
2025_R08,VER,75.0,MEDIUM
2025_R08,VER,76.0,MEDIUM
2025_R08,VER,77.0,MEDIUM
2025_R08,VER,78.0,SOFT
2025_R08,GAS,1.0,MEDIUM
2025_R08,GAS,2.0,MEDIUM
2025_R08,GAS,3.0,MEDIUM
2025_R08,GAS,4.0,MEDIUM
2025_R08,GAS,5.0,MEDIUM
2025_R08,GAS,6.0,MEDIUM
2025_R08,GAS,7.0,MEDIUM
2025_R08,GAS,8.0,MEDIUM
2025_R08,ANT,1.0,HARD
2025_R08,ANT,2.0,HARD
2025_R08,ANT,3.0,HARD
2025_R08,ANT,4.0,HARD
